player_id;player_name;position;matches_played;matches_started;minutes_played;minutes_per_match;goals;goals_per_match;assists;assists_per_match;yellow_cards;red_cards;total_cards;cards_per_match;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;save_percentage
1;José Raúl Rangel;GK;5;5;438;88;0;0,0;0;0,0;0;0;0;0,0;0;0;4,0;7,0;3,0;70,0
2;Jorge Eduardo Sanchez;DEF;4;4;349;87;0;0,0;1;0,25;1;0;1;0,25;0;0;;;;
3;César Jasib Montes;DEF;4;4;315;79;0;0,0;0;0,0;0;1;1;0,25;0;0;;;;
4;Edson Omar Alvarez;DEF;4;2;239;120;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
5;Johan Felipe Vasquez;DEF;4;4;360;90;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
6;Erik Antonio Lira;MID;4;4;346;87;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
7;Luis Francisco Romo;MID;4;4;268;67;1;0,25;1;0,25;0;0;0;0,0;0;0;;;;
8;Álvaro Fidalgo;MID;3;1;95;95;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
9;Raúl Alonso Jimenez;FWD;4;4;319;80;3;0,75;0;0,0;0;0;0;0,0;1;0;;;;
10;Ernesto Alexis Vega;FWD;1;0;11;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
11;Santiago Tomás Gimenez;FWD;4;0;83;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
12;Carlos Acevedo;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
13;Francisco Guillermo Ochoa;GK;1;0;12;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
14;Armando Gonzalez;FWD;1;0;14;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
15;Israel Reyes;DEF;4;2;200;100;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
16;Julián Andrés Quinones;FWD;5;5;414;83;4;0,8;1;0,2;0;0;0;0,0;0;0;;;;
17;Orbelín Pineda;MID;2;0;29;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
18;Obed Goméz Vargas;MID;3;0;63;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
19;Gilberto Rafael Mora;MID;4;3;216;72;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
20;Mateo Chavez;DEF;1;1;78;78;1;1,0;0;0,0;0;0;0;0,0;0;0;;;;
21;César Saúl Huerta;FWD;1;0;6;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
22;Guillermo Martinez;FWD;2;1;72;72;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
23;Jesús Daniel Gallardo;DEF;5;4;372;93;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
24;Luis Gerardo Chavez;MID;1;0;24;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
25;Roberto Carlos Alvarado;FWD;5;5;430;86;0;0,0;3;0,6;0;0;0;0,0;0;0;;;;
26;Brian Gutierrez;MID;4;2;197;99;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
27;Ronwen Hayden Williams;GK;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;1,0;17,0;4,0;81,0
28;Tholo Thabang Matuludi;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
29;Khulumani Ndamane;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
30;Teboho Mokoena;MID;3;3;270;90;1;0,33;0;0,0;2;0;2;0,67;1;0;;;;
31;Thalente Wandile Mbatha;MID;4;2;258;129;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
32;Aubrey Maphosa Modiba;DEF;4;4;346;87;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
33;Oswin Reagan Appollis;FWD;4;3;256;85;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
34;Tshepang Moremi;FWD;2;0;32;0;0;0,0;1;0,5;0;0;0;0,0;0;0;;;;
35;Lyle Brent Foster;FWD;1;1;56;56;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
36;Relebohile Mofokeng;FWD;3;2;170;85;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
37;Themba Zwane;MID;1;0;29;0;0;0,0;0;0,0;0;1;1;1,0;0;0;;;;
38;Thapelo Maseko;FWD;3;3;245;82;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
39;Sphephelo S'miso Sithole;MID;3;3;270;90;0;0,0;0;0,0;0;1;1;0,33;0;0;;;;
40;Mbekezeli Mfanufikile Mbokazi;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
41;Iqraam Rayners;FWD;4;2;161;81;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
42;Sipho Justin Chaine;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
43;Sekotori Evidence Makgopa;FWD;4;2;214;107;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
44;Samukele Alucious Kabini;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
45;Nkosinathi Emmanuel Sibisi;DEF;1;1;90;90;0;0,0;0;0,0;1;0;1;1,0;0;0;;;;
46;Khuliso Johnson Mudau;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
47;Ime Daniel Okon;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
48;Stuart Ricardo Goss;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
49;Jayden Oswin Adams;MID;3;2;117;59;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
50;Olwethu Mpilwenhle Makhanya;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
51;Kamogelo Michael Sebelebele;FWD;1;0;6;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
52;Bradley Paul Cross;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
53;Seunggyu Kim;GK;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;8,0;3,0;72,7
54;Hanbeom Lee;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
55;Gihyuk Lee;MID;3;3;270;90;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
56;Minjae Kim;DEF;3;3;245;82;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
57;Taehyeon Kim;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
58;Inbeom Hwang;MID;3;3;264;88;1;0,33;1;0,33;0;0;0;0,0;0;0;;;;
59;Heung Min Son;FWD;3;2;170;85;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
60;Seungho Paik;MID;3;3;207;69;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
61;Guesung Cho;FWD;2;0;29;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
62;Jae Sung Lee;MID;2;2;119;60;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
63;Hee Chan Hwang;MID;3;1;107;107;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
64;Bumkeun Song;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
65;Taeseok Lee;DEF;2;2;115;58;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
66;Wije Cho;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
67;Moonhwan Kim;DEF;1;1;71;71;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
68;Jinseob Park;DEF;2;0;31;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
69;Junho Bae;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
70;Hyeongyu Oh;FWD;3;1;128;128;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
71;Kangin Lee;MID;3;3;270;90;0;0,0;1;0,33;1;0;1;0,33;0;0;;;;
72;Hyunjun Yang;MID;1;0;19;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
73;Hyeonwoo Jo;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
74;Youngwoo Seol;DEF;3;3;251;84;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
75;Jens Castrop;DEF;1;0;44;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
76;Jingyu Kim;MID;2;0;50;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
77;Jisung Eom;MID;2;0;40;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
78;Donggyeong Lee;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
79;Mat ě j Kovar;GK;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;9,0;6,0;60,0
80;David Zima;DEF;1;0;12;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
81;Tomáš Holes;DEF;2;2;154;77;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
82;Robin Hranac;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
83;Vladimír Coufal;DEF;3;3;270;90;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
84;ě pán Chaloupek;DEF;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
85;Ladislav Krejci;DEF;3;3;270;90;1;0,33;0;0,0;1;0;1;0,33;0;0;;;;
86;Vladimír Darida;MID;1;1;55;55;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
87;Adam Hlozek;FWD;3;2;158;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
88;Patrik Schick;FWD;3;2;179;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
89;Jan Kuchta;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
90;Lukáš Cerv;MID;2;2;165;83;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
91;Mojmír Chytil;FWD;1;0;6;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
92;David Jurasek;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
93;Pavel Sulc;FWD;3;2;188;94;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
94;Jind ř ich Stanek;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
95;Lukáš Provod;MID;3;1;120;120;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
96;Michal Sadilek;MID;3;2;184;92;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
97;Tomáš Chory;FWD;2;0;30;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
98;Jaroslav Zeleny;DEF;2;1;125;125;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
99;David Doudera;DEF;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
100;Tomáš Soucek;MID;3;1;136;136;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
101;Lukáš Hornicek;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
102;Alexandr Sojka;MID;3;2;142;71;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
103;Hugo Sochurek;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
104;Denis Visinsky;FWD;1;1;56;56;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
105;Dayne Tristan St. Clair;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
106;Alistair William Johnston;DEF;5;5;450;90;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
107;Alfie Charles Jones;DEF;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
108;Luc De Fougerolles;DEF;4;3;282;94;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
109;Joel Robert Waterman;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
110;Mathieu Choiniere;MID;1;1;58;58;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
111;Stephen Eustaquio;MID;5;4;392;98;1;0,2;0;0,0;0;0;0;0,0;0;0;;;;
112;Ismaël Kenneth Jordan Kone;MID;3;3;236;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
113;Cyle Christopher Larin;FWD;3;2;162;81;2;0,67;0;0,0;1;0;1;0,33;0;0;;;;
114;Jonathan Christian David;FWD;5;5;421;84;3;0,6;0;0,0;0;0;0;0,0;0;0;;;;
115;Liam Alan Millar;MID;3;2;163;82;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
116;Tanitoluwa Oluwatimilehin Oluwaseyi;FWD;4;2;197;99;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
117;Derek Austin Cornelius;DEF;4;4;316;79;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
118;Jacob Everett Shaffelburg;MID;5;1;165;165;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
119;Moïse Bombito Bombito;DEF;3;2;193;97;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
120;Maxime Crepeau;GK;5;5;450;90;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;7,0;6,0;53,8
121;Tajon Trevor Buchanan;FWD;4;4;293;73;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
122;Owen Olamidayo Goodman;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
123;Alphonso Boyle Davies;DEF;2;1;105;105;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
124;Ali Ahmed;FWD;3;2;158;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
125;Jonathan Osorio;MID;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
126;Richmond Mamah Laryea;DEF;4;4;353;88;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
127;Niko Kristian Sigur;DEF;2;0;38;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
128;Promise Oluwatobi Emmanuel David;FWD;4;1;155;155;1;0,25;1;0,25;0;0;0;0,0;0;0;;;;
129;Nathan-Dylan Saliba;MID;4;3;273;91;1;0,25;2;0,5;1;0;1;0,25;0;0;;;;
130;Jayden Nelson;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
131;Nikola Vasilj;GK;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;12,0;8,0;60,0
132;Nihad Mujakic;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
133;Dennis Hadzikadunic;DEF;1;0;27;0;0;0,0;1;1,0;0;0;0;0,0;0;0;;;;
134;Tarik Muharemovic;DEF;3;3;270;90;0;0,0;0;0,0;0;1;1;0,33;0;0;;;;
135;Sead Kolasinac;DEF;4;4;338;85;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
136;Benjamin Tahirovic;MID;4;2;236;118;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
137;Amar Dedic;DEF;3;3;270;90;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
138;Armin Gigovic;MID;2;1;79;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
139;Samed Bazdar;FWD;1;0;28;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
140;Ermedin Demirovic;FWD;4;4;355;89;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
141;Edin Dzeko;FWD;3;3;177;59;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
142;Mladen Jurkas;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
143;Ivan Basic;MID;3;2;179;90;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
144;Ivan Sunjic;MID;4;3;198;66;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
145;Amar Memic;MID;4;2;223;112;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
146;Amir Hadziahmetovic;MID;1;0;5;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
147;Dzenis Burnic;MID;2;0;15;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
148;Nikola Katic;DEF;4;4;318;80;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
149;Kerim Alajbegovic;FWD;4;3;278;93;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
150;Esmir Bajraktarevic;FWD;4;2;230;115;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
151;Stjepan Radeljic;DEF;2;2;180;90;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
152;Martin Zlomislic;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
153;Haris Tabakovic;FWD;1;0;15;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
154;Arjan Malic;DEF;1;1;46;46;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
155;Jovo Lukic;FWD;2;1;67;67;1;0,5;0;0,0;1;0;1;0,5;0;0;;;;
156;Ermin Mahmic;MID;3;0;67;0;2;0,67;0;0,0;1;0;1;0,33;0;0;;;;
157;Ibrahim Mahmoud Abunada;GK;3;3;270;90;0;0,0;0;0,0;1;0;1;0,33;0;1;0,0;16,0;10,0;61,5
158;Miguel Pedro;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
159;Michel Lucas;DEF;1;0;3;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
160;Gueye Issa Laye;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
161;Gaber Jassem;DEF;3;3;152;51;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
162;Hatim Abdulaziz Hatem;MID;1;0;44;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
163;Alaaeldin Ahmed;FWD;2;0;41;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
164;Junior Edmilson;FWD;3;3;213;71;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
165;Mohammed Mohammed Muntari;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
166;Khalid Hassan Alhaydos;FWD;2;1;57;57;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
167;Hassan Akram;FWD;3;3;239;80;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
168;Karim Karim Boudiaf;MID;2;1;102;102;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
169;Mohamed Ayoub Aloui;DEF;2;2;150;75;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
170;Elamin Homam;DEF;2;2;180;90;0;0,0;0;0,0;0;1;1;0,5;0;0;;;;
171;Abdurisag Yusuf Abdurisag;FWD;2;2;100;50;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
172;KHOUKHIBoualem Boualem;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
173;Mohamed Ahmed Alganehi;MID;1;0;35;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
174;Hussain Sultan;DEF;2;1;140;140;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
175;Ali Zainelabdeen Almoez;FWD;1;0;18;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
176;Fathy Ahmed Fathy;MID;3;1;150;150;0;0,0;0;0,0;2;0;2;0,67;0;0;;;;
177;Zakaria Salah Zakaria;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
178;Aissa Meshaal Barsham;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
179;Omer Assim Madibo;MID;2;2;169;85;0;0,0;0;0,0;0;1;1;0,5;0;0;;;;
180;Mohammad Tahsin;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
181;Alhussein Alhashmi;DEF;1;0;31;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
182;Naceur Mohamed Manai;FWD;3;0;66;0;0;0,0;0;0,0;0;0;0;0,0;0;1;;;;
183;Gregor Kobel;GK;6;6;600;100;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;20,0;6,0;76,9
184;Miro Max Maria Muheim;DEF;3;0;84;0;0;0,0;0;0,0;1;0;1;0,33;0;1;;;;
185;Silvan Dominic Widmer;DEF;5;1;172;172;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
186;Nico Elvedi;DEF;6;6;600;100;0;0,0;0;0,0;1;0;1;0,17;0;0;;;;
187;Manuel Obafemi Akanji;DEF;6;6;600;100;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
188;Denis Lemi Zakaria;MID;4;4;360;90;0;0,0;0;0,0;2;0;2;0,5;0;0;;;;
189;Breel Donald Embolo;FWD;6;6;506;84;2;0,33;2;0,33;1;1;2;0,33;1;0;;;;
190;Remo Marco Freuler;MID;6;6;575;96;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
191;Johan Kula Manzambi;MID;4;2;198;99;3;0,75;2;0,5;0;0;0;0,0;0;0;;;;
192;Granit Xhaka;MID;6;6;600;100;1;0,17;1;0,17;2;0;2;0,33;1;0;;;;
193;Dan Ndoye;FWD;6;5;411;82;2;0,33;0;0,0;0;0;0;0,0;0;0;;;;
194;Yvon Landry Mvogo;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
195;Ricardo Ivan Rodriguez;DEF;6;6;520;87;0;0,0;1;0,17;0;0;0;0,0;0;0;;;;
196;Ardon Jashari;MID;3;1;71;71;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
197;Djibril Ibrahima Sow;MID;5;2;271;136;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
198;Christian Andreas Fassnacht;FWD;1;0;5;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
199;Ruben Estephan Vargas;FWD;6;3;283;94;2;0,33;1;0,17;0;0;0;0,0;0;0;;;;
200;Eray Ervin Coemert;DEF;1;0;30;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
201;Noah Arinzechukwu Okafor;FWD;1;0;19;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
202;Michel Aebischer;MID;4;2;157;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
203;Marvin Keller;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
204;Fabian Rieder;MID;5;3;304;101;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
205;Mohamed Zeki Amdouni;FWD;4;0;69;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
206;Aurèle Florian Amenda;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
207;Luca Antony Jaquez;DEF;2;1;78;78;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
208;Cedric Jan Itten;FWD;3;0;39;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
209;Ramsés Alisson;GK;5;5;450;90;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;9,0;4,0;69,2
210;José Ederson Silva;MID;2;0;20;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
211;Gabriel Gabriel Magalhaes;DEF;5;5;450;90;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
212;MARQUINHOSMarcos;DEF;5;5;450;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
213;Henrique;MID;5;5;382;76;1;0,2;0;0,0;2;0;2;0,4;0;0;;;;
214;Sandro Alex;DEF;1;0;8;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
215;José Vinicius;FWD;5;5;441;88;4;0,8;1;0,2;0;0;0;0,0;0;0;;;;
216;GUIMARAESBruno Bruno;MID;5;5;420;84;0;0,0;4;0,8;1;0;1;0,2;0;0;;;;
217;Matheus Matheus Cunha;FWD;5;4;293;73;3;0,6;0;0,0;0;0;0;0,0;0;0;;;;
218;Neymar Neymar Jr;FWD;2;0;37;0;1;0,5;0;0,0;1;0;1;0,5;1;0;;;;
219;Raphael Raphinha;FWD;2;2;130;65;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
220;Weverton Weverton;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
221;Luiz Danilo;DEF;5;4;404;101;0;0,0;0;0,0;2;0;2;0,4;0;0;;;;
222;Bremer Bremer;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
223;PEREIRALeonardo Leo;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
224;Douglas Douglas Santos;DEF;5;5;442;88;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
225;Henrique Fabinho;MID;3;0;69;0;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
226;Danilo Danilo Santos;MID;4;0;43;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
227;Felipe Endrick;FWD;4;0;110;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
228;Lucas Lucas Paqueta;MID;4;4;237;59;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
229;Henrique André Luiz;FWD;1;0;29;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
230;MARTINELLIGabriel Gabriel;FWD;4;1;141;141;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
231;Ederson Ederson;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
232;IBANEZRoger Roger;DEF;1;1;46;46;0;0,0;0;0,0;1;0;1;1,0;0;0;;;;
233;Thiago Igor Thiago;FWD;1;1;61;61;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
234;Vitor Rayan;FWD;4;3;289;96;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
235;Yassine Bounou;GK;6;6;570;95;0;0,0;0;0,0;0;0;0;0,0;0;1;2,0;18,0;6,0;75,0
236;Achraf Hakimi;DEF;6;6;570;95;1;0,17;1;0,17;0;0;0;0,0;0;0;;;;
237;Noussair Mazraoui;DEF;6;5;477;95;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
238;Sofyan Amrabat;MID;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
239;Marwane Saadane;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
240;Ayyoub Bouaddi;MID;5;5;439;88;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
241;Chemsdine Talbi;MID;5;2;246;123;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
242;Azz-Eddine Ounahi;MID;6;4;380;95;2;0,33;0;0,0;0;0;0;0,0;0;0;;;;
243;Soufiane Rahimi;FWD;6;0;105;0;2;0,33;0;0,0;0;0;0;0,0;0;0;;;;
244;Brahim Diaz;FWD;6;6;477;80;0;0,0;4;0,67;0;0;0;0,0;0;0;;;;
245;Ismael Saibari;MID;5;5;453;91;3;0,6;0;0,0;0;0;0;0,0;0;0;;;;
246;Monir El Kajoui;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
